scan_idx,x,y,z,a,b,c,d
274,0.021448162672520046,-0.5675949237297379,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
275,0.024656667489182698,-0.5654626702757477,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
276,0.0278411376700861,-0.5633124203196893,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
277,0.031001466560344634,-0.5611442620296718,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
278,0.034259479160440955,-0.5609547769877465,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
279,0.037649848859114356,-0.5627419485999572,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
280,0.04091702704653247,-0.5625138298129784,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
281,0.04402614613864221,-0.5602728551285491,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
282,0.047278878922450474,-0.5600077511477439,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
283,0.050530017418768426,-0.5597237631880356,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
284,0.0537794519962014,-0.5594209008257606,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
285,0.057230019845189745,-0.5610888848139038,0.0,-0.14505266783295417,-0.01347543762934611,0.989332166734328,-0.5291455861079534
249,-0.0512407841745111,-0.47524558693967417,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
250,-0.04837877233574072,-0.4745402960420495,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
251,-0.045335394010912834,-0.4718269901187075,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
252,-0.042684616243790156,-0.4730782365250796,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
253,-0.04010491115879194,-0.4753110500307507,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
254,-0.03726584006246258,-0.47453900535705756,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
255,-0.034509588627324374,-0.47474740518890607,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
256,-0.031685466122475414,-0.47394200655160357,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
257,-0.02893277551577274,-0.47411801151033345,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
258,-0.026234224117036572,-0.47527652574664747,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
259,-0.023473875937819223,-0.475420853128344,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
260,-0.020799763378703855,-0.4775472287762166,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
261,-0.018064033581712945,-0.4786592658106638,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
